189,,Hirokazu Toju, Kenta Suzuki, Martina Sanchez-Pinillos, Genta Shima, Takuya Kageyama, Ibuki Hayashi, Mikihito Noguchi, Hiroaki Fujita, Yoshiyuki Goto, Shinji Nakaoka, Masayuki Ushio, Yasunori Ichihashi, W Florian Fricke, Kenji Mizumoto, Lena Takayasu, Wataru Suda, Misako Takayasu, Masato Yamamichi, Wolfram Weckwerth,,Microbiome assembly statistics toward ecosystem-scale insights, forecasting, and management,,The ISME Journal,,,wrag085 (17 pages),,,,,,2026,,https://doi.org/10.1093/ismejo/wrag085
188,,Qianyun Wu, Yukie Sano, Hideki Takayasu, & Misako Takayasu,,Linking Opinion Dynamics and Emotional Expression in Online Communities: a Case Study of Covid-19 Vaccination Discourse in Japan,,Proceedings of 2025 IEEE International Conference on Big Data (BigData),,,pp5876-5883,,,,,,2025,,https://ieeexplore.ieee.org/document/11400794
177,,Dan Johansson, Hideki Takayasu & Misako Takayasu,,A Markov network approach for reproducing purchase behaviours observed in convenience stores,,Scientific Reports 14,,, Article number: 10487 (13 pages),,,,,,2024,,https://www.nature.com/articles/s41598-024-60752-w
176,,Eduardo Viegas, Orr Levy, Shlomo Havlin, Hideki Takayasu and Misako Takayasu,,Spatial Constraints on Economic Interactions: A Complexity Approach to the Japanese Inter-Firm Trade Network,,Mathematics 2024,,,12(8), 1244 (25 pages),,,,,,2024,,https://doi.org/10.3390/math12081244
175,,Jun'ichi Ozaki, Eduardo Viegas, HidekiTakayasu & MisakoTakayasu,,Integration of B-to-B trade network models of structural evolution and monetary flows reproducing all major empirical laws,,Scientific Reports volume 14,,, Article number:4628 (15 pages),,,,,,2024,,https://www.nature.com/articles/s41598-024-54719-0
174,,Hajime Koike, Hideki Takayasu, Misako Takayasu,,Bifurcation and hysteresis in a nonlinear transport model on network motifs,,Physical Review Research 6,,, 013059 (11 pages),,,,,,2024,,https://journals.aps.org/prresearch/abstract/10.1103/PhysRevResearch.6.013059
173,,Jiwei J. Jiang, Kenta Yamada, Hideki Takayasu & Misako Takayasu,,Scale-dependent power law properties in hashtag usage time series of Weibo,,Scientific Reports volume 13,,, Article number: 22298 (11 pages),,,,,,2023,,https://www.nature.com/articles/s41598-023-49572-6
172,,Takuya Wada, Hideki Takayasu,and Misako Takayasu,,Extraction of Important Factors in a High-Dimensional Data Space: An Application for High-Growth Firms,,Entropy,,,25(3), 488 (23 pages),,,,,,2023,,https://www.mdpi.com/1099-4300/25/3/488
171,,Kanazawa, K., Takayasu, H. & Takayasu, M.,,Exact Solution to Two-Body Financial Dealer Model: Revisited from the Viewpoint of Kinetic Theory,,Journal of Statistical Physics Volume 190,,,article number 8 (48 pages),,,,,,2023,,https://link.springer.com/article/10.1007/s10955-022-03022-1
170,,Yuh Kobayashi, Hideki Takayasu, Shlomo Havlin, and Misako Takayasu,,Data-driven stochastic simulation leading to the allometric scaling laws in complex systems,,Physical Review E,,,106, 064304 (15 pages),,,,,,2022,,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.106.064304
169,,Jun'ichi Ozaki, Yohei Shida, Hideki Takayasu & Misako Takayasu,,Direct modelling from GPS data reveals daily-activity-dependency of effective reproduction number in COVID-19 pandemic,,Scientific Reports 12,,, Article number:17888 (13 pages),,,,,,2022,,https://www.nature.com/articles/s41598-022-22420-9
168,,Yohei Shida, Jun'ichi Ozaki, Hideki Takayasu & Misako Takayasu,,Potential fields and fluctuation-dissipation relations derived from human flow in urban areas modeled by a network of electric circuits,,Scientific Reports 12,,,Article number:9918 (7 pages),,,,,,2022,,https://www.nature.com/articles/s41598-022-13789-8
167,,Qianyun Wu, Yukie Sano, Hideki Takayasu & Misako Takayasu,,Classification of endogenous and exogenous bursts in collective emotions based on Weibo comments during COVID-19,,Scientific Reports,,,12, Article number: 3120 (17 pages),,,,,,2022,,https://www.nature.com/articles/s41598-022-07067-w
166,,Hajime Koike, Hideki Takayasu, Misako Takayasu,,Diffusion-Localization Transition Point of Gravity Type Transport Model on Regular Ring Lattices and Bethe Lattices,,Journal of Statistical Physics, 186,,, Article number:44 (15 pages),,,,,,2022,,https://link.springer.com/article/10.1007/s10955-022-02882-x
165,,Hiroki Watari, Hideki Takayasu, Misako Takayasu,,Analysis of Individual High-Frequency Traders’ Buy?Sell Order Strategy Based on Multivariate Hawkes Process,,Entropy,,,24(2), 214 (17 pages),,,,,,2022,,https://www.mdpi.com/1099-4300/24/2/214
164,,Marko Jusup, Petter Holme, Kiyoshi Kanazawa, Misako Takayasu, Ivan Romic, Zhen Wang, Suncana Gecek, Tomislav Lipic, Boris Podobnik, Lin Wang, Wei Luo, Tin Klanjscek, Jingfang Fan, Stefano Boccaletti, Matjaz Perc,,Social physics,,Physics Reports,,,Volume 948, 16 February 2022, Pages 1-148,,,,,,2022,,https://doi.org/10.1016/j.physrep.2021.10.005
163,,Yohei Shida, Hideki Takayasu, Shlomo Havlin and Misako Takayasu,,Universal scaling of human flow remain unchanged during the COVID-19 pandemic,,Applied Network Science 6,,,Article number:75 (13 pages),,,,,,2021,,https://appliednetsci.springeropen.com/articles/10.1007/s41109-021-00416-0
162,,Yuh Kobayashi, Hideki Takayasu, Shlomo Havlin, and Misako Takayasu,,Robust Characterization of Multidimensional Scaling Relations between Size Measures for Business Firms,,Entropy,,, 23(2), 168 (31 pages),,,,,,2021,,https://www.mdpi.com/1099-4300/23/2/168
161,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu, Misako Takayasu,,Sigma-Pi Structure with Bernoulli Random Variables: Power-Law Bounds for Probability Distributions and Growth Models with Interdependent Entities,,Entropy,,, 23, 241 (18 pages),,,,,,2021,,https://www.mdpi.com/1099-4300/23/2/241
160,,Yohei Shida, Hideki Takayasu, Shlomo Havlin & Misako Takayasu,,Universal scaling laws of collective human flow patterns in urban regions,,Scientific Reports,,,10, 21405 (10 pages),,,,,,2020,,https://www.nature.com/articles/s41598-020-77163-2
159,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu, Misako Takayasu,,Segmentation of time series in up- and down-trends using the epsilon-tau procedure with application to USD/JPY foreign exchange market data,,PLoS ONE,,,15(9): e0239494 (21 pages),,,,,,2020,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239494
158,,Z. Zhao, J. Zhao, Y. Sano, O. Levy, H. Takayasu, M. Takayasu, D. Li, J. Wu, S. Havlin,,Fake news propagates differently from real news even at early stages of spreading,,EPJ Data Sci.,,, 9, 7 (14 pages),,,,,,2020,,https://epjdatascience.springeropen.com/articles/10.1140/epjds/s13688-020-00224-z
157,,Alberto Ciacci, Takumi Sueshige, Hideki Takayasu, Kim Christensen, Misako Takayasu,,The microscopic relationships between triangular arbitrage and cross-currency correlations in a simple agent based model of foreign exchange markets,,PLoS ONE,,,15(6): e0234709 (19 pages),,,,,,2020,,https://journals.plos.org/plosone/article/metrics?id=10.1371/journal.pone.0234709
156,,Sakoda, G., Takayasu, H., Takayasu, M.,,Metabolic Dynamics of Ecosystems Realizing Steady Log-Uniform Distributions: the Case of Commodities in Shops,,Entropy,,,22(3), 267 (9 pages),,,,,,2020,,https://www.mdpi.com/1099-4300/22/3/267
155,,Eduardo Viegas, Hayato Goto, Yuh Kobayashi, Misako Takayasu, Hideki Takayasu, and Henrik Jeldtoft Jensen ,,Allometric Scaling of Mutual Information in Complex Networks: A Conceptual Framework and Empirical Approach,,Entropy,,, 22(2), 206 (14 pages),,,,,,2020,,https://www.mdpi.com/1099-4300/22/2/206
154,,Hayato Goto, Eduardo Viegas, Hideki Takayasu, Misako Takayasu, Henrik Jeldtoft Jensen,,Dynamics of essential interaction between firms on financial reports,,PLoS ONE,,, 14(12): e0225853 (16 pages),,,,,,2019,,https://doi.org/10.1371/journal.pone.0225853
153,,Eduardo Viegas, Hayato Goto, Misako Takayasu, Hideki Takayasu & Henrik Jeldtoft Jensen ,,Assembling real networks from synthetic and unstructured subsets: the corporate reporting case,,Scientific Reports,,, 9, 11075 (10 pages),,,,,,2019,,https://www.nature.com/articles/s41598-019-47490-0
152,,Takumi Sueshige, Didier Sornette, Hideki Takayasu, Misako Takayasu ,,Classification of position management strategies at the order-book level and their influences on future market-price formation,, PLoS ONE,,,14(8), e0220645 (19 pages),,,,,,2019,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220645
151,,Gen Sakoda, Hideki Takayasu, Misako Takayasu,,Data science solutions for retail strategy to reduce waste keeping high profit,,Sustainability,,,11(13), 3589 (30 pages),,,,,,2019,,https://www.mdpi.com/2071-1050/11/13/3589
150,,Jun'ichi Ozaki, Hideki Takayasu, and Misako Takayasu,,Estimation of sales decrease caused by a disaster: Hokkaido blackout after earthquake in 2018,,Journal of Computational Social Science,,,2, pp47-51 ,,,,,,2019,,https://doi.org/10.1007/s42001-019-00032-0
149,,Jun'ichi Ozaki, Koutarou Tamura, Hideki Takayasu, and Misako Takayasu,,Modeling and simulation of Japanese inter-firm network,,Artificial Life and Robotics,,,24, pp257-261,,,,,,2019,,https://doi.org/10.1007/s10015-018-0508-0
148,,Yukie Sano, Hideki Takayasu, Shlomo Havlin, Misako Takayasu,,Identifying long-term periodic cycles and memories of collective emotion in online social media,,PLoS ONE,,,14(3) e0213843 (17pages),,,,,,2019,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213843
147,,Yuh Kobayashi, Hideki Takayasu, Shlomo Havlin and Misako Takayasu,,Time evolution of companies towards a stable scaling curve obtained from flow diagrams in three-dimensional phase space,,New Journal of Physics,,, 21, 043038 (17 pages),,,,,,2019,,https://iopscience.iop.org/article/10.1088/1367-2630/ab0e55
146,,Gen Sakoda, Hideki Takayasu, Misako Takayasu,,Tracking Poisson parameter for non-stationary discontinuous time series with Taylor's abnormal fluctuation scaling,,Stats,,, 2(1), pp55-69,,,,,,2019,,https://www.mdpi.com/2571-905X/2/1/5
145,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu, Misako Takayasu,,Random coefficient autoregressive processes and the PUCK model with fluctuating potential,,Journal of Statistical Mechanics: Theory and Experiment,,, 013403 (28 pages),,,,,,2019,,https://iopscience.iop.org/article/10.1088/1742-5468/aaf109/pdf
144,,Takumi Sueshige, Kiyoshi Kanazawa, Hideki Takayasu, Misako Takayasu ,,Ecology of trading strategies in a forex market for limit and market orders,, PLoS ONE,,, 13(12), e0208332 (14 pages),,,,,,2018,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0208332
143,,Kenta Yamada, Hideki Takayasu and Misako Takayasu ,,Estimation of Economic Indicator Announced by Government From Social Big Data,, Entropy,,, 20(11), 852 (13 pages),,,,,,2018,,https://www.mdpi.com/1099-4300/20/11/852
142,,Kiyoshi Kanazawa, Takumi Sueshige, Hideki Takayasu, and Misako Takayasu ,,Kinetic theory for financial Brownian motion from microscopic dynamics,,Phys. Rev.,,, E 98, 052317 (31 pages),,,,,,2018,,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.98.052317
141,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu, Misako Takayasu,,Measuring Statistical Asymmetries of Stochastic Processes: Study of the Autoregressive Process,,Entropy,,, 20, 511 (13 pages),,,,,,2018,,http://www.mdpi.com/1099-4300/20/7/511
140,,J.-F. Boilard, K. Kanazawa, H. Takayasu, M. Takayasu,,Empirical scaling relations of market event rates in foreign currency market,,Physica,,, A 509, pp1152-1161,,,,,,2018,,https://doi.org/10.1016/j.physa.2018.06.002
139,,Hayato Goto, Eduardo Viegas, Henrik Jeldtoft Jensen, Hideki Takayasu, Misako Takayasu,,Smoluchowski Equation for Networks: Merger Induced Intermittent Giant Node Formation and Degree Gap,,Journal of Statistical Physics,,,172(4), pp1086-1100,,,,,,2018,,https://doi.org/10.1007/s10955-018-2073-2
138,,Koutarou Tamura, Hideki Takayasu, and Misako Takayasu,,Diffusion-localization transition caused by nonlinear transport on complex networks,,Scientific Reports,,, 8, 5517 (7 pages),,,,,,2018,,http://www.nature.com/articles/s41598-018-23675-x
137,,Kiyoshi Kanazawa, Takumi Sueshige, Hideki Takayasu, and Misako Takayasu ,,Derivation of the Boltzmann equation for financial Brownian motion: Direct observation of the collective motion of high-frequency traders,,Phys. Rev. Lett.,,, 120, 138301 (6 pages),,,,,,2018,,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.120.138301
136,,Lena Takayasu,Wataru Suda,Eiichiro Watanabe,Shinji Fukuda,Kageyasu Takanashi,Hiroshi Ohno,Misako Takayasu,,A 3-dimensional mathematical model of microbial proliferation that generates the characteristic cumulative relative abundance distributions in gut microbiomes,,PLoS ONE,,,12(8): e0180863, (20 pages),,,,,,2017,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0180863
135,,Jean-Francois Boilard, Kiyoshi Kanazawa, Hideki Takayasu, and Misako Takayasu,,Replication of Cancellation Orders Using First-Passage Time Theory in Foreign Currency Market,,APEC-SSS2016,,, (8 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011014
134,,Hideto Kamei, Hideki Takayasu, Yoshiyuki Kabashima, and Misako Takayasu,,Bankruptcy Prediction with Interfirm Network Structure,,APEC-SSS2016,,, (11 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011013
133,,Tomoya Hamano, Kiyoshi Kanazawa, Hideki Takayasu, and Misako Takayasu,,A Dealer Model of Foreign Exchange Market with Finite Assets,,APEC-SSS2016,,, (9 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011012
132,,Takumi Sueshige, Kiyoshi Kanazawa, Hideki Takayasu, and Misako Takayasu,,Time-Variation of Imbalance of Order Book in Foreign Exchange Market,,APEC-SSS2016,,, (8 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011008
131,,Katsuhide Takahashi, Yuh Kobayashi, Yohei Kondo, Hideki Takayasu, and Misako Takayasu,,Bipartite Networks of Universities and Companies: Recruiting New Graduates in Japan,,APEC-SSS2016,,, (10 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011004
130,,Hirokazu Kawamoto, Hideki Takayasu, and Misako Takayasu,,Improvement of the Measure of the Network Survival Rate and its Application to a Japanese Business Relations Network,,APEC-SSS2016,,, (8 pages),,,,,,2017,,http://journals.jps.jp/doi/abs/10.7566/JPSCP.16.011003
129,,Hayato Goto, Hideki Takayasu, Misako Takayasu,,Estimating Risk Propagation between Interacting Firms on Inter-firm Complex Network ,,PLoS ONE,,, 12(10), e0185712 (12 pages),,,,,,2017,,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0185712
128,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu,Didier Sornette, Misako Takayasu,,Power-Law Distributions from Sigma-Pi Structure of Sums of Random Multiplicative Processes ,,Entropy,,, 19(8), 417 (13 pages) ,,,,,,2017,,http://www.mdpi.com/1099-4300/19/8/417
127,,Arthur Matsuo Yamashita Rios de Sousa, Hideki Takayasu, Misako Takayasu,,Detection of statistical asymmetries in non-stationary sign time series: Analysis of foreign exchange data ,,PLoS ONE,,, 12(5): e0177652 (18 pages),,,,,,2017,,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177652
126,,Hayato Goto, Eduardo Viegas, Henrik Jeldtoft Jensen, HidekiTakayasu, Misako Takayasu,,Appearance of Unstable Monopoly State Caused by Selective and Concentrative Mergers in Business Networks ,,Scientific Reports,,, 7, 5064 (6 pages),,,,,,2017,,https://www.nature.com/articles/s41598-017-05362-5
125,,Julian Maluck, Reik V. Donner, Hideki Takayasu, Misako Takayasu,,Motif formation and industry specific topologies in the Japanese Business Firm Network,,Journal of Statistical Mechanics: Theory and Experiment,,, 053404 (19 pages) ,,,,,,2017,,http://iopscience.iop.org/article/10.1088/1742-5468/aa6ddb
124,,Hirokazu Kawamoto, Hideki Takayasu, Misako Takayasu,,Network Anatomy Controlling Abrupt-like Percolation Transition,,Scientific Reports,,, 7, 163 (8 pages),,,,,,2017,,https://www.nature.com/articles/s41598-017-00242-4
123,,Hayafumi Watanabe, Yukie Sano, Hideki Takayasu, Misako Takayasu,,Statistical properties of fluctuations of time series representing appearances of words in nationwide blog data and their applications: An example of modeling fluctuation scalings of nonstationary time series,,Physical Review,,, E 94, 052317 (26 pages),,,,,,2016,,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.94.052317
122,,Gaku Fukunaga, Hideki Takayasu, Misako Takayasu,,Property of Fluctuations of Sales Quantities by Product Category in Convenience Stores,,PLos ONE,,,11(6): e0157653 (19 pages),,,,,,2016,,https://www.researchgate.net/publication/304030964_Property_of_Fluctuations_of_Sales_Quantities_by_Product_Category_in_Convenience_Stores
121,,Nicky Zachariou, Paul Expert, Misako Takayasu, Kim Christensen,,Generalized Sandpile Dynamics on Artificial and Real-World Directed Networks,,PLos ONE,,,10(11): e0142685 (13 pages),,,,,,2015,,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0142685
120,,Hayato Goto, Hideki Takayasu, and Misako Takayasu,,Empirical Analysis of Firm-Dynamics on Japanese Interfirm trade Network,,Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colluquium 2014, Springer Proceedings in Complexity (Editors H.Takayasu, N.Ito, I.Noda and M.Takayasu),,,pp195-204,,,,,,2015,,http://link.springer.com/chapter/10.1007/978-3-319-20591-5_18/fulltext.html
119,,Hirokazu Kawamoto, Hideki Takayasu, Misako Takayasu,,Analysis of Network Robustness for a Japanese Business Relation Network by Percolation Simulation,,Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colloquium 2014, Springer Proceedings in Complexity (Editors H.Takayasu, N.Ito, I.Noda and M.Takayasu),,,pp119-127,,,,,,2015,,http://link.springer.com/chapter/10.1007/978-3-319-20591-5_11/fulltext.html 
118,,Tsuyoshi Deguchi, Hideki Takayasu, and Misako Takayasu,,Simulation of Gross Domestic Product in International Trade Networks: Linear Gravity Transportation Model,,Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colluquium 2014, Springer Proceedings in Complexity (Editors H.Takayasu, N.Ito, I.Noda and M.Takayasu),,,pp111-118,,,,,,2015,,http://link.springer.com/chapter/10.1007/978-3-319-20591-5_10/fulltext.html
117,,Jean-Francois Boilard, Hideki Takayasu, and Misako Takayasu,,Execution and Cancellation Lifetimes in Foreign Currency Market,,Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colluquium 2014, Springer Proceedings in Complexity (Editors H.Takayasu, N.Ito, I.Noda and M.Takayasu),,,pp27-37,,,,,,2015,,http://link.springer.com/chapter/10.1007/978-3-319-20591-5_3
116,,Arthur M.Y.R. Sousa, Hideki Takayasu, and Misako Takayasu,,Influence Networks in the Foreign Exchange Market,,Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colluquium 2014, Springer Proceedings in Complexity (Editors H.Takayasu, N.Ito, I.Noda and M.Takayasu),,,pp3-13,,,,,,2015,,http://link.springer.com/chapter/10.1007/978-3-319-20591-5_1/fulltext.html
115,,Yoshihiro Yura, Hideki Takayasu, Didier Sornette, Misako Takayasu,,Financial Knudsen number: Breakdown of continuous price dynamics and asymmetric buy-and-sell structures confirmed by high-precision order-book information,,Physical Review,,, E, 92, 042811 (12 pages),,,,,,2015,,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.92.042811
114,,Kiyoshi Kanazawa, Tomohiko G Sano, Takahiro Sagawa, Hisao Hayakawa,,Asymptotic derivation of Langevin-like equation with non-Gaussian noise and its analytical solution,,Journal of Statistical Physics,,,160,5, pp1294-1335,,,,,,2015,,http://link.springer.com/article/10.1007/s10955-015-1286-x
113,,Koutarou Tamura, Hideki Takayasu, Misako Takayasu,,Extraction of conjugate main-stream structures from a complex network flow,,Physical Review E,,,91, 042815 (7 pages),,,,,,2015,,http://journals.aps.org/pre/pdf/10.1103/PhysRevE.91.042815
112,,Hirokazu Kawamoto, Hideki Takayasu, Henrik Jeldtoft Jensen, Misako Takayasu,,Precise Calculation of a Bond Percolation Transition and Survival Rates of Nodes in a Complex Network,,PLoS ONE,,, 10(4): e0119979 (16 pages),,,,,,2015,,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0119979
111,,Misako Takayasu, Kazuya Sato, Yukie Sano, Kenta Yamada, Wataru Miura, Hideki Takayasu,,Rumor Diffusion and Convergence during the 3.11 Earthquake: A Twitter Case Study,,PLoS ONE,,,10(4): e0121443 (18 pages),,,,,,2015,,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0121443
109,,Jean-Francois Boilard, Hideki Takayasu, Misako Takayasu,,Execution and Cancellation Lifetimes in Foreign Currency Market,,Social Modeling and Simulations + Econophysics Colloquium 2014 on Proceedings,,,(12 pages),,,,,,2014,,./pdf/pub/SMSEC2014_jeff.pdf
108,,Tsuyoshi Deguchi, Katsuhide Takahashi, Hideki Takayasu, Misako Takayasu,,Hubs and Authorities in the World Trade Network Using a Weighted HITS Algorithm,,PLoS ONE,,,9(7): e100338 (16 pages),,,,,,2014,,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0100338
107,,Yoshihiro Yura, Hideki Takayasu, Didier Sornette, Misako Takayasu,,Financial Brownian particle in the layered order book fluid and fluctuation-dissipation relations,,Physical Review Letters,,,112, 098703 (5 pages),,,,,,2014,,http://journals.aps.org/prl/abstract/10.1103/PhysRevLett.112.098703
106,,Misako Takayasu, Hayafumi Watanabe, Hideki Takayasu,,Generalised Central Limit Theorems for Growth Rate Distribution of Complex Systems,,Journal of Statistical Physics,,,155, pp47-71,,,,,,2014,,http://link.springer.com/article/10.1007%2Fs10955-014-0956-4
105,,Yoshihiro Yura, Hideki Takayasu, Kazuyuki Nakamura, Misako Takayasu,,Rapid Detection of the Switching Point in a Financial Market Structure Using the Particle Filter,,Journal of Statistical Computation and Simulation,,,84, 10, pp2073-2090,,,,,,2014,,http://www.tandfonline.com/doi/abs/10.1080/00949655.2013.781603#.VDZGI_l_sn4
104,,Hayafumi Watanabe, Hideki Takayasu, Misako Takayasu,,Relations between allometric scalings and fluctuations in complex systems: The case of Japanese firms,,Physica A:,,,392, 4, pp741-756,,,,,,2013,,https://www.sciencedirect.com/science/article/pii/S0378437112009168
103,,Yukie Sano, Kenta Yamada, Hayafumi Watanabe, Hideki Takayasu, Misako Takayasu.,,Empirical analysis of collective human behavior for extraordinary events in the blogosphere,,Physical Review E,,,87, 012805 (9 pages),,,,,,2013,,http://pre.aps.org/abstract/PRE/v87/i1/e012805
102,,Y. Yura, H. Takayasu, K. Nakamura and M. Takayasu,,Instability Caused by the Cubic Potential in the Foreign Exchange Marcket observed at the Intervention by the Bank of Japan,,2012 15th IEEE International Conference on Proceedings, Imformation Fusion(FUSION),,,ISBN: 879-1-4673-0417-7,,,,pp2147-2153,,2012,,https://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6290564&tag=1
101,,Yoshihiro Yura, Takaaki Ohnishi, Kenta Yamada, Hideki Takayasu, Misako Takayasu,,REPLICATION OF NON-TRIVIAL DIRECTIONAL MOTION IN MULTI-SCALES OBSERVED BY THE RUNS TEST ,,International Journal of Modern Physics: Conference Series,,,16,,pp136-148,,,,2012,,http://www.worldscientific.com/doi/abs/10.1142/S2010194512007830?af=R
100,,Koutarou Tamura, Wataru Miura, Misako Takayasu,Hideki Takayasu,Satoshi Kitajima , Hayato Goto,,ESTIMATION OF FLUX BETWEEN INTERACTING NODES ON HUGE INTER-FIRM NETWORKS,,International Journal of Modern Physics: Conference Series,,,16,,pp93-104,,,,2012,,http://www.worldscientific.com/doi/abs/10.1142/S2010194512007805
99,,Yukie Sano, Hideki Takayasu and Misako Takayasu,,Zipf's Law and Heaps' Law Can predict the Size of Potential Words,,Progress of Theoretical Physics Supplement,,,194,,Supplement 1 ,,pp202-209,,2012,,https://doi.org/10.1143/PTPS.194.202
